 IN_PITCH, IN_ROLL, IN_AZIMUTH
0.28194824,-0.3019626,1.2333702
0.28204638,-0.30187485,1.2334187
0.28208724,-0.30182976,1.2333448
0.2822109,-0.30197486,1.2334262
0.2825448,-0.3020282,1.2334857
0.28265324,-0.30207926,1.2335557
0.2826028,-0.30193046,1.2335188
0.2826289,-0.3018966,1.2333039
0.2826858,-0.30199036,1.233369
0.28295636,-0.30208224,1.2333051
0.28302205,-0.30202207,1.2333629
0.283037,-0.30189136,1.2335722
0.28338212,-0.30201742,1.2334267
0.28329563,-0.30219018,1.2333982
0.28337103,-0.3023649,1.2333192
0.2834434,-0.30227405,1.2332923
0.28348747,-0.3023233,1.233414
0.28357586,-0.30246934,1.233322
0.28365418,-0.30244666,1.233307
0.28377122,-0.30252472,1.2333891
0.28386602,-0.302799,1.2335134
0.28405166,-0.30294925,1.2336445
0.28408936,-0.30281872,1.2335755
0.28414848,-0.30309016,1.2337607
0.284566,-0.30322963,1.2336137
0.28467017,-0.3032332,1.2336742
0.28469023,-0.3034271,1.2338631
0.28486148,-0.30358088,1.2338029
0.28492048,-0.30381837,1.2336787
0.28525147,-0.30434364,1.2336415
0.2854014,-0.30439386,1.2338539
0.28557342,-0.30476984,1.2339096
0.28567347,-0.30519602,1.233918
0.28607348,-0.3054063,1.2340822
0.28613138,-0.3054295,1.2340358
0.28631666,-0.30536878,1.2338843
0.28646338,-0.30531308,1.2339807
0.28670427,-0.30542284,1.2341783
0.2868879,-0.3053664,1.23418
0.28704235,-0.30528796,1.2340301
0.28674608,-0.30543503,1.2341183
0.28692386,-0.3056945,1.2341728
0.28711691,-0.30588093,1.2340786
0.2874391,-0.3058497,1.2338568
0.28737265,-0.30568174,1.2339888
0.28740552,-0.30562654,1.2337546
0.28730974,-0.30575895,1.2336651
0.28735816,-0.30587554,1.2336946
0.2874211,-0.3060733,1.2337421
0.2876997,-0.30609006,1.2338005
0.28789243,-0.30625972,1.2338771
0.2879455,-0.306331,1.2340525
0.2880115,-0.30643463,1.2339398
0.28807867,-0.30655366,1.2340966
0.2883398,-0.30667427,1.2340113
0.28843495,-0.3065277,1.2340261
0.2883681,-0.30634564,1.2340443
0.2885836,-0.30634904,1.2340246
0.28851885,-0.3065282,1.234286
0.2885487,-0.3067912,1.2343225
0.28883925,-0.3071186,1.2342901
0.28896236,-0.30718914,1.2343454
0.28899634,-0.30694637,1.2344111
0.28907996,-0.30697635,1.2343975
0.28916734,-0.30721354,1.2343935
0.28925756,-0.30708528,1.2343985
0.28950667,-0.307024,1.2344826
0.28991714,-0.30725873,1.2344298
0.29009435,-0.30711904,1.2342715
0.2901948,-0.30723435,1.2343215
0.29060435,-0.30756265,1.2342802
0.2907633,-0.3077008,1.2344046
0.29086983,-0.3077238,1.2344031
0.29097214,-0.30786392,1.2344533
0.29124013,-0.30834803,1.2343013
0.29129922,-0.30847222,1.2342744
0.29163045,-0.30882418,1.2344867
0.29204142,-0.3090784,1.2343789
0.29218584,-0.30924028,1.234441
0.29231462,-0.30927688,1.234353
0.29272175,-0.30965105,1.2345195
0.2928802,-0.30980322,1.2343858
0.29312906,-0.31007305,1.2344356
0.2932406,-0.3099435,1.2344651
0.29339537,-0.30994454,1.2345113
0.2935271,-0.31004247,1.2348678
0.29390174,-0.31026793,1.2350835
0.29394692,-0.31029743,1.2350863
0.29403862,-0.31052613,1.2351305
0.29435778,-0.3106303,1.2352742
0.29458317,-0.3106735,1.2351913
0.29508066,-0.31081474,1.2351894
0.2955512,-0.31107333,1.2352023
0.2956893,-0.31112018,1.2352993
0.29593527,-0.31134987,1.2352437
0.2961157,-0.31147656,1.235203
0.2962029,-0.31186664,1.235371
0.29649326,-0.31193504,1.2352153
0.29668587,-0.31233895,1.2351458
0.29665205,-0.3124853,1.2350664
0.2967743,-0.31241593,1.2351316
0.2966524,-0.3124195,1.2351862
0.2968426,-0.31237036,1.2350355
0.29692477,-0.3124525,1.2349981
0.297194,-0.31265923,1.2349757
0.2973802,-0.3126379,1.2350595
0.29764593,-0.31281272,1.2352104
0.29792225,-0.31295332,1.2354654
0.29809487,-0.31297943,1.2354653
0.29843858,-0.31305745,1.2356664
0.29879662,-0.3130546,1.2358891
0.2990361,-0.31314906,1.2358403
0.29920268,-0.31326622,1.2357506
0.29935873,-0.31339654,1.2358629
0.29947713,-0.3135381,1.2358985
0.2996983,-0.31361905,1.236107
0.2997951,-0.31368408,1.2365004
0.2999135,-0.3138181,1.2365768
0.29996398,-0.31401834,1.2367301
0.30001637,-0.31420106,1.2368873
0.30016336,-0.31430805,1.2370309
0.30043346,-0.31439564,1.2372875
0.30074686,-0.31431833,1.2373255
0.30092973,-0.31447443,1.2374585
0.30146226,-0.314535,1.2373799
0.3017147,-0.31455937,1.2373422
0.30197975,-0.31468394,1.2373148
0.302098,-0.3147239,1.2371997
0.30242676,-0.31503317,1.2369674
0.30276558,-0.31524613,1.2370207
0.30302,-0.3152307,1.2369626
0.30324835,-0.3153026,1.2370298
0.30322537,-0.3154561,1.2370074
0.3031428,-0.3155145,1.2370332
0.3030167,-0.31530204,1.2372086
0.30307692,-0.3156773,1.237358
0.3032462,-0.31588024,1.237189
0.3031943,-0.31593788,1.2372423
0.303226,-0.3158238,1.2373683
0.30328587,-0.31572828,1.2372905
0.3032857,-0.3156991,1.237342
0.30343208,-0.31587178,1.2374738
0.30352697,-0.31563532,1.2374693
0.30365613,-0.3157412,1.2373438
0.30559415,-0.32031214,1.2391127
0.33768243,-0.37002644,1.2933285
0.4733018,-0.40018743,1.3126379
0.46453556,-0.13080557,1.2374085
0.26432133,0.26587903,1.2832997
0.104558855,0.78669006,1.4298463
-0.070645355,1.1695772,1.7044195
-0.19356811,1.7505468,2.10759
-0.23947029,2.110661,2.4717689
-0.18656784,2.3360426,2.7884839
-0.0687903,2.4333034,2.996251
-0.35615757,2.3552895,2.9081595
-1.0748907,1.1777308,1.768277
-0.45180547,-0.15129527,0.4463509
-0.47994682,-0.054356348,0.502465
-0.9574232,1.3192983,1.7285599
-0.34213325,2.4521234,2.6189394
-0.45119742,2.3304405,2.7307072
-1.1558447,0.8584527,1.5687441
-0.8625041,-0.10042194,0.70702416
-0.87888986,0.39472926,1.2790406
-0.7335468,0.77996945,1.8139616
-0.63412493,0.8855629,1.9108833
-0.62220985,0.9182667,1.9990182
-0.67449635,0.83335394,1.9914665
-0.6194518,0.8160857,1.9637082
-0.6497295,0.5882492,1.8815879
-0.61460537,0.30946606,1.8519162
-0.5634466,0.30074635,1.8549542
-0.5731717,0.21217068,1.8489689
-0.60669065,0.026231747,1.7874779
-0.60924363,-0.29981744,1.6116767
-0.57245773,-0.7574442,1.3465562
-0.4738752,-1.030526,1.2041608
-0.46489623,-1.037402,1.1878132
-0.55306804,-0.5769857,1.3231665
-0.56425333,0.15645,1.5714301
-0.5341617,0.8119586,1.7703569
-0.45540828,1.3718157,1.876224
-0.45732787,1.8813366,1.9481527
-0.440306,2.1419349,2.063569
-0.48414415,2.1111774,2.1363838
-0.73312014,1.7738163,2.1463013
-0.93987334,0.91891336,1.7417545
-0.93406445,0.13656761,1.4010376
-0.8799242,-0.32166427,1.2601011
-0.79974604,-0.828598,0.9083916
-0.7690226,-0.9414696,0.7949917
-0.73246145,-1.0634279,0.6317052
-0.75084037,-1.1295297,0.47466192
-0.7739069,-1.149636,0.35425213
-0.7371693,-1.1647944,0.18429725
-0.7665918,-1.1642847,0.028309356
-0.8918747,-1.1414284,-0.005946317
-1.0994365,-1.0056139,0.06484363
-1.3193781,-0.5110773,0.5372464
-1.2830892,0.73539037,1.7821561
-1.0430436,1.2763321,2.3241787
-1.1365719,1.2610066,2.3395023
-1.3497423,0.8169231,1.9128444
-1.3145347,-0.7574539,0.26618585
-0.92122185,-1.1374553,-0.16919753
-0.5687673,-1.1640166,-0.24057466
-0.27236208,-1.1673182,-0.25263816
-0.08447387,-1.1826495,-0.25897545
-0.09135671,-1.2059022,-0.24868222
-0.48238918,-1.1475146,-0.19316301
-0.7773274,-1.0815355,-0.12159639
-1.0969684,-0.89027095,0.09316058
-1.312431,0.013027876,1.0333048
-1.2229956,0.93952966,1.9858266
-1.0490155,1.3374798,2.3979766
-1.213324,1.2917331,2.4210627
-1.4716798,0.32116693,1.4709201
-1.2664517,-1.1698765,-0.046943825
-0.94723964,-1.3007588,-0.20211977
-0.6195484,-1.3387209,-0.26228607
-0.44183052,-1.3396873,-0.28355184
-0.39904118,-1.3307731,-0.2803056
-0.6588542,-1.2862133,-0.25860286
-1.0488285,-1.2009758,-0.19521493
-1.4269317,-0.7704024,0.2289078
-1.2969624,1.4707407,2.4890165
-1.0180016,1.6318547,2.6628933
-0.8879241,1.6584164,2.7198763
-0.9642838,1.6595668,2.7567341
-1.2299138,1.614897,2.7507296
-1.5024909,-0.8721107,0.27259496
-1.290259,-1.1970762,-0.08369068
-1.1720606,-1.18876,-0.114760734
-1.1393609,-1.1693143,-0.109672874
-1.1870203,-1.202807,-0.13594729
-1.5534158,-0.8566558,0.20746724
-1.0784322,1.9073839,2.9684787
-0.9036524,1.894526,3.0040793
-0.9597117,1.8857992,3.022967
-1.2063222,1.8760972,3.0065622
-1.5087631,1.9176761,3.0343719
-1.4121513,-1.3835006,-0.27504152
-1.395202,-1.3531035,-0.2528157
-1.433227,-1.3561133,-0.25400293
-1.4659593,-1.3568501,-0.25497234
-1.4624969,-1.3806881,-0.27908462
-1.4400426,-1.381196,-0.28514335
-1.4423281,-1.3360153,-0.2501158
-1.4389831,-1.306379,-0.22082455
-1.4392704,-1.2834793,-0.19941151
-1.43331,-1.2861491,-0.20112719
-1.4234964,-1.3192174,-0.23043385
-1.40067,-1.36198,-0.26832286
-1.3589892,-1.4068472,-0.31856403
-1.2395833,-1.0943666,-0.028423635
-1.1937158,-0.8910963,0.18792972
-1.0091333,-0.6900526,0.44477862
-0.80377185,-0.5797463,0.61272806
-0.54491717,-0.59884655,0.6628236
-0.25860703,-0.6436001,0.68321216
-0.03093242,-0.61476415,0.72122574
0.14366847,-0.5553831,0.77504593
0.21363981,-0.4927382,0.83742285
0.12852369,-0.4871461,0.8480478
-0.21755257,-0.49897802,0.81903356
-0.6062254,-0.54800415,0.75854343
-0.9279772,-0.6216989,0.620538
-1.1505381,-0.90725106,0.25224337
-1.2785194,-1.3918737,-0.263659
-1.2918236,-1.565232,-0.41609946
-1.1382732,-1.1092169,0.09575006
-0.80670995,-0.67306954,0.59392536
-0.46890298,-0.532478,0.78015137
-0.20546764,-0.5262757,0.8230619
0.027712576,-0.4646352,0.85883814
0.15883052,-0.4015435,0.8573192
0.11213315,-0.3941054,0.8596488
-0.11971624,-0.34906396,0.89787775
-0.45138052,-0.29116726,0.9157746
-0.6810428,-0.30860382,0.8952608
-0.8242434,-0.39582193,0.8418027
-0.95705205,-0.529032,0.7260053
-1.1815839,-0.40790907,0.8143346
-1.3509777,-0.4565576,0.76720196
-1.4764465,-0.55828583,0.6476681
-1.5157272,-0.72749346,0.45367283
-1.5166279,-0.17198992,0.9951075
-1.3696568,-1.0875318,0.10551893
-1.0134891,-1.4032598,-0.182915
-0.76006234,-1.5016041,-0.275057
-0.6051448,-1.5783204,-0.3373426
-0.49087015,-1.5921324,-0.36152384
-0.513637,-1.5316154,-0.3330451
-0.76144606,-1.4569381,-0.30441275
-1.0473523,-1.312725,-0.20071846
-1.3082621,-0.8002445,0.30156836
-1.3403504,0.32249135,1.4401746
-1.2117655,1.0486165,2.170095
-1.0865821,1.2883652,2.4258044
-1.0256752,1.3596926,2.5193033
-1.0915638,1.2948265,2.4901738
-1.3570555,0.21415076,1.4705464
-1.1827645,-1.0364159,0.22922735
-0.91025627,-1.2815813,-0.06934265
-0.71885765,-1.3318734,-0.2049257
-0.55771846,-1.3108833,-0.24634394
-0.4879553,-1.3102392,-0.2825673
-0.5792883,-1.2837938,-0.26316175
-0.97017425,-1.0152249,-0.050936207
-1.2423924,-0.5453844,0.42412174
-1.2816222,0.64054537,1.6216216
-1.0756625,1.2322454,2.2526116
-0.89427173,1.3685098,2.4387274
-0.8063145,1.4082246,2.5161815
-0.8815917,1.3436242,2.4633012
-0.93901426,1.3312106,2.4361618
-0.993846,1.3600808,2.44884
-1.1128616,1.389684,2.4868412
-1.3008331,1.5106171,2.643278
-1.4410361,2.683364,-2.459606
-1.2096058,-2.9178908,-1.7634943
-0.9809147,-2.9465592,-1.7720224
-0.88615763,-2.985191,-1.8001161
-0.9334574,-2.9314969,-1.7640438
-1.0988276,-2.6278605,-1.4838481
-1.293684,-1.5523831,-0.4193057
-1.0481594,-0.6979007,0.5133721
-0.9010071,-0.510793,0.7215
-0.80284536,-0.4463143,0.81766033
-0.78161156,-0.4368189,0.8457424
-0.98635066,-0.61520976,0.66006446
-1.2604532,-1.2423655,-0.008900589
-1.2487674,-2.2291172,-1.0591867
-1.1076107,-2.6059248,-1.4550478
-0.9961519,-2.8074312,-1.6384723
-1.0037906,-2.8500037,-1.655811
-1.0993887,-2.7583256,-1.5480238
-1.3080885,-1.809384,-0.53096616
-1.2459637,-1.0234343,0.30072308
-1.0720446,-0.6630089,0.6750991
-0.9961643,-0.51749575,0.8301534
-0.9850635,-0.42627987,0.90353125
-0.98380965,-0.4271822,0.9025756
-0.98705375,-0.4317313,0.89906317
-1.0000979,-0.45179632,0.878466
-1.0045489,-0.50561625,0.8214471
-1.0419912,-0.5147258,0.7973193
-1.059839,-0.55128247,0.756319
-1.0719897,-0.5808775,0.7048879
-1.1608392,-0.68001944,0.56199265
-1.2733821,-0.9405836,0.27607915
-1.317483,-1.2033654,-0.005170852
-1.458516,-1.0118216,0.13305773
-1.2684195,1.2751555,2.2965908
-1.0101571,1.4781737,2.4837112
-0.88772213,1.5611464,2.598753
-1.0637169,1.5152081,2.6231892
-1.4332665,1.233108,2.40147
-1.2314087,-1.4709965,-0.28716248
-0.89336544,-1.5021538,-0.3486931
-0.7410454,-1.4806858,-0.35890123
-0.79187024,-1.4817855,-0.3722128
-1.0656915,-1.4411176,-0.3505769
-1.4040256,-0.5352709,0.5386542
-1.1818702,0.8716901,1.9736717
-0.9045432,1.3239038,2.4228747
-0.86617446,1.3580046,2.5002923
-0.9925666,1.2512865,2.4179294
-1.2739427,0.60988134,1.8006494
-1.1906451,-0.7802185,0.46125463
-1.1097494,-0.9737149,0.2766039
-1.1813824,-0.663551,0.5859869
-1.2172928,-0.15282257,1.0957983
-1.1677011,0.3942157,1.6087431
-1.1023426,0.59246665,1.8280983
-1.0403144,0.5546843,1.8923465
-0.95707947,0.5670738,1.9304671
-0.8765832,0.50495154,1.9101709
-0.8610556,0.35681024,1.8292707
-0.8415612,0.32723832,1.8334365
-0.84242517,0.35943928,1.87998
-0.88391525,0.31402075,1.8946587
-0.90379304,0.21208827,1.8435913
-0.91871583,0.06975419,1.7478212
-0.905815,-0.09415754,1.6170359
-0.8536339,-0.2642257,1.4783391
-0.7481522,-0.55501974,1.2081398
-0.537314,-0.71315616,1.0206897
-0.3086806,-0.7374699,0.96503365
-0.19004564,-0.727848,0.93534976
-0.021964926,-0.676209,0.8985494
0.21312536,-0.64215374,0.7398306
0.24023946,-0.5850118,0.68343306
0.27495134,-0.5571201,0.6290009
0.17353824,-0.48969516,0.54705304
0.17995997,-0.4930666,0.5242424
0.21970092,-0.48556423,0.46912107
0.22799836,-0.4789737,0.45559576
0.28812715,-0.43969753,0.52664906
0.2767779,-0.4832217,0.5435707
0.25231418,-0.50528157,0.5618892
0.27496034,-0.44754517,0.5922172
0.27534032,-0.42809373,0.57036996
0.2780883,-0.44254053,0.56239027
0.2828855,-0.44657785,0.5553321
0.26244757,-0.46014574,0.5976895
0.23913527,-0.4718302,0.64348525
0.23534688,-0.47304344,0.65037876
0.23507524,-0.47282663,0.6503003
0.23494917,-0.47260803,0.6502132
0.2350222,-0.47237566,0.6501983
0.23491272,-0.47230485,0.6502721
0.23504792,-0.47231004,0.6501941
0.23498137,-0.47200695,0.6502721
0.23479438,-0.47191325,0.6502734
0.23481189,-0.47177494,0.6501475
0.23477629,-0.47171968,0.6501148
0.23489976,-0.4718892,0.6501368
0.23496139,-0.47206196,0.65016514
0.23485738,-0.4719754,0.65013224
0.23492356,-0.4719732,0.6501669
0.23507836,-0.47174466,0.65021884
0.23499094,-0.47163156,0.65005803
0.23504427,-0.47149366,0.6501253
0.23525967,-0.47153786,0.65023184
0.23519404,-0.47125813,0.65005374
0.23528004,-0.47121838,0.64979005
0.23534562,-0.4711218,0.649715
0.23527125,-0.4712453,0.64966494
0.23514353,-0.47101155,0.64942926
0.23528959,-0.470841,0.6492183
0.23527913,-0.47070426,0.649323
0.2354079,-0.47048613,0.6493695
0.23539972,-0.47029245,0.64930856
0.23555629,-0.4699198,0.64916676
0.23561971,-0.46993414,0.64914316
0.23557387,-0.46993333,0.6491725
0.23569518,-0.47008443,0.6491154
0.23556343,-0.47023526,0.64909595
0.23560964,-0.47003248,0.6489179
0.23556922,-0.46987855,0.6489033
0.2356564,-0.46982032,0.6490215
0.23561375,-0.46975458,0.64902407
0.2355391,-0.46964768,0.6488114
0.23538011,-0.46935546,0.648686
0.23542206,-0.4693365,0.64855915
0.23552515,-0.46900487,0.64869803
0.2354401,-0.46877342,0.6486469
0.23552433,-0.46851748,0.6486232
0.23553523,-0.4686666,0.6486502
0.23535122,-0.46827015,0.64869136
0.2355271,-0.46793255,0.64857495
0.23536702,-0.46777245,0.64840513
0.23513745,-0.46758416,0.6484507
0.23528385,-0.46756816,0.6482807
0.23545256,-0.46749225,0.6480685
0.23529473,-0.46747202,0.6479111
0.23522294,-0.46753222,0.64779675
0.23526582,-0.4673912,0.64776844
0.23544928,-0.46725026,0.6475725
0.23540352,-0.46710512,0.64741886
0.23522902,-0.4670154,0.6473866
0.23523854,-0.46684816,0.64726317
0.23536646,-0.46652427,0.64728796
0.23527955,-0.46659413,0.64735603
0.23503947,-0.4661327,0.6474207
0.23505868,-0.46579054,0.6472809
0.23508172,-0.46568435,0.6472886
0.23498142,-0.46519136,0.6472916
0.23501821,-0.4650493,0.64717937
0.23489048,-0.4648056,0.6472116
0.23480508,-0.4647566,0.6472061
0.23481835,-0.46464705,0.64709836
0.23473532,-0.46426803,0.64721006
0.2347697,-0.46400705,0.6468679
0.23489754,-0.46388003,0.6466825
0.23494211,-0.4636599,0.64664257
0.23501718,-0.46369213,0.6466582
0.23506913,-0.46358278,0.64666533
0.2349848,-0.463454,0.6466678
0.23499803,-0.4632688,0.6467206
0.23520185,-0.4631991,0.6467544
0.23522523,-0.4633233,0.6469522
0.23534408,-0.46344405,0.64696944
0.23513986,-0.4637194,0.6468449
0.23510766,-0.46366453,0.6469535
0.23518242,-0.46378207,0.646877
0.23524891,-0.46412,0.64708585
0.23528665,-0.4641573,0.6469161
0.23530026,-0.46414202,0.6465993
0.23525277,-0.46408108,0.6467464
0.2351998,-0.4640896,0.64686215
0.23541206,-0.4640373,0.6471109
0.2353416,-0.46398267,0.64708686
0.23529963,-0.46385697,0.6471022
0.23527147,-0.46380115,0.64695513
0.23513184,-0.46375915,0.64686733
0.23526438,-0.4638147,0.6467498
0.23533913,-0.46387112,0.6467017
0.23527808,-0.46406552,0.64658695
0.23511887,-0.4640664,0.6466024
0.23484711,-0.46405947,0.64655995
0.23496215,-0.46412787,0.64645857
0.2349849,-0.4641262,0.6465038
0.23489088,-0.46408993,0.6465344
0.23475654,-0.4640775,0.64644206
0.23451082,-0.46418142,0.646374
0.2344742,-0.46410277,0.64648414
0.23426847,-0.46409217,0.6464119
0.23415479,-0.46404195,0.646447
0.23409346,-0.46429753,0.6465021
0.23419173,-0.46426716,0.6463993
0.23397185,-0.46423805,0.64644665
0.23403162,-0.46454406,0.646465
0.23417924,-0.46464288,0.6465994
0.23405048,-0.4646838,0.6468421
0.23405409,-0.4648032,0.64707935
0.23395817,-0.46500683,0.64716244
0.23396148,-0.46496972,0.6471482
0.23387395,-0.4647182,0.6472567
0.23369864,-0.4646185,0.6471576
0.23368147,-0.4644622,0.6470798
0.23372906,-0.4644093,0.6470107
0.23359348,-0.4646166,0.6469499
0.23385407,-0.4648292,0.6468593
0.23389584,-0.4645973,0.6469991
0.23390171,-0.46461004,0.6470145
0.23385008,-0.46455547,0.64685905
0.23366258,-0.4644013,0.6465665
0.23352847,-0.46450683,0.64642507
0.23354027,-0.46459416,0.64635164
0.23356384,-0.4647546,0.64657795
0.23345585,-0.46495625,0.6465594
0.2333794,-0.46482378,0.6466242
0.23323154,-0.4650127,0.64670897
0.23331867,-0.4649526,0.64674145
0.23335782,-0.4649952,0.646753
0.23334488,-0.46499345,0.6466667
0.23315701,-0.46488672,0.64665645
0.23295717,-0.46477035,0.6464457
0.23299466,-0.46465966,0.6464454
0.2328975,-0.46461123,0.646397
0.23284043,-0.46444458,0.64638007
0.23266503,-0.46449614,0.6463233
0.2327427,-0.46441203,0.646305
0.23294942,-0.46444774,0.6463674
0.23302016,-0.46446836,0.6463915
0.23301682,-0.46440554,0.6464266
0.23314947,-0.46454188,0.6464578
0.2331291,-0.46465766,0.64650565
0.23287234,-0.46457335,0.64647424
0.23272857,-0.46442556,0.64647275
0.23276348,-0.4642622,0.6464572
0.23263903,-0.46440023,0.6465362
0.23258741,-0.46432355,0.6464301
0.23250501,-0.46425894,0.64647067
0.2323434,-0.46411535,0.6462868
0.23213921,-0.46426752,0.64614797
0.23220173,-0.4642369,0.6460829
0.23213099,-0.46416888,0.64600235
0.23218922,-0.46413767,0.6459741
0.23218602,-0.46418762,0.6457762
0.23228693,-0.46429935,0.6458086
0.23237953,-0.4642955,0.64588606
0.23239523,-0.46451038,0.6458182
0.2325579,-0.46459344,0.645766
0.23278667,-0.46484122,0.6457339
0.23279169,-0.46480983,0.645597
0.2327897,-0.46483132,0.6455163
0.23289202,-0.46499065,0.6455674
0.2328775,-0.4648109,0.6455475
0.23292074,-0.46453512,0.6454444
0.23290741,-0.4644764,0.6454434
0.23269628,-0.46443868,0.64545304
0.23261958,-0.4643785,0.6456447
0.23245087,-0.4643181,0.6456092
0.23254097,-0.464504,0.645509
0.23288657,-0.46461195,0.64560395
0.23302847,-0.46479085,0.6458061
0.23307437,-0.46469006,0.6457823
0.23305565,-0.46460232,0.64573544
0.23318686,-0.4649575,0.6457695
0.23305,-0.46512678,0.6459162
0.23321678,-0.46519518,0.6460393
0.23326036,-0.4653199,0.6458092
0.23307289,-0.4652182,0.6456078
0.23290025,-0.4649516,0.6456514
0.23306325,-0.46489432,0.6456559
0.23308602,-0.46487603,0.6456024
0.23318338,-0.46487865,0.6457991
0.23304705,-0.46465045,0.64574194
0.23290731,-0.4646846,0.6456325
0.23288904,-0.464512,0.64551604
0.23278736,-0.46439096,0.6455653
0.23295783,-0.46453017,0.6455523
0.23287764,-0.4645011,0.64539963
0.23288746,-0.46444386,0.64548445
0.23297997,-0.46436036,0.6454279
0.23316766,-0.4643966,0.64543796
